PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;OPLEIDINGSFASE ACTUEEL;2012 MAN;2012 VROUW;2013 MAN;2013 VROUW;2014 MAN;2014 VROUW;2015 MAN;2015 VROUW;2016 MAN;2016 VROUW
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66702;M Film- en Televisiewetenschap;voltijd onderwijs;master;8;10;4;7;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66802;M Literatuurwetenschap;voltijd onderwijs;master;2;2;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66803;M Taalwetenschap;voltijd onderwijs;master;1;0;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66804;M Nederlandse Taal en Cultuur;deeltijd onderwijs;master;3;5;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66804;M Nederlandse Taal en Cultuur;voltijd onderwijs;master;0;3;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66805;M Duitse Taal en Cultuur;voltijd onderwijs;master;0;1;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66806;M Engelse Taal en Cultuur;voltijd onderwijs;master;0;6;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66808;M Franse Taal en Cultuur;voltijd onderwijs;master;1;2;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66810;M Spaanse Taal en Cultuur;voltijd onderwijs;master;1;8;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66811;M Portugese Taal en Cultuur;voltijd onderwijs;master;0;1;0;0;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66824;M Kunstgeschiedenis;voltijd onderwijs;master;6;6;3;3;0;0;0;0;0;0
Utrecht;0344;UTRECHT;reguliere inst.;21PD;Universiteit Utrecht;taal en cultuur;n.v.t. (taal en cultuur);66826;M Communicatie- & Informatiewetenschappen;voltijd onderwijs;master;15;41;11;49;3;3;0;0;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;gezondheidszorg;n.v.t. (gezondheidszorg);55007;B Klinische Technologie (joint degree);voltijd onderwijs;bachelor;0;0;0;0;44;55;61;110;84;164
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;onderwijs;universitaire lerarenopleidingen;68404;M Science Education and Communication;deeltijd onderwijs;master;3;2;6;7;5;6;7;7;8;6
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;onderwijs;universitaire lerarenopleidingen;68404;M Science Education and Communication;voltijd onderwijs;master;34;19;34;19;29;18;41;33;44;34
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;sectoroverstijgend;sectoroverstijgend;55009;B Molecular Science and Technology (joint degree);voltijd onderwijs;bachelor;0;0;0;0;0;0;0;0;14;5
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;sectoroverstijgend;sectoroverstijgend;55009;B Molecular Science and Technology (joint degree);voltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;0;0;31;16
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;sectoroverstijgend;sectoroverstijgend;55010;B Life Science and Technology (joint degree);voltijd onderwijs;bachelor;0;0;0;0;0;0;0;0;108;108
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;sectoroverstijgend;sectoroverstijgend;55010;B Life Science and Technology (joint degree);voltijd onderwijs;propedeuse bachelor;0;0;0;0;0;0;0;0;116;105
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;sectoroverstijgend;sectoroverstijgend;65003;M Industrial Ecology (joint degree);voltijd onderwijs;master;0;0;0;0;0;0;0;0;1;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);55003;B Nanobiologie (joint degree);voltijd onderwijs;bachelor;0;0;5;5;70;52;103;84;133;133
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);55003;B Nanobiologie (joint degree);voltijd onderwijs;propedeuse bachelor;41;27;53;52;22;18;4;6;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56286;B Life Science and Technology;voltijd onderwijs;bachelor;46;35;45;47;65;67;68;88;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56286;B Life Science and Technology;voltijd onderwijs;propedeuse bachelor;76;55;86;74;60;48;64;39;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56951;B Bouwkunde;voltijd onderwijs;bachelor;421;370;370;361;405;445;431;461;570;512
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56951;B Bouwkunde;voltijd onderwijs;propedeuse bachelor;547;350;349;230;198;91;111;38;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56952;B Civiele Techniek;voltijd onderwijs;bachelor;465;107;539;132;867;234;1022;288;1036;281
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56952;B Civiele Techniek;voltijd onderwijs;propedeuse bachelor;597;128;592;153;297;71;74;19;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56953;B Electrical Engineering;voltijd onderwijs;bachelor;124;12;165;6;292;21;381;22;429;25
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56953;B Electrical Engineering;voltijd onderwijs;propedeuse bachelor;215;11;222;8;102;2;50;1;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56955;B Industrieel Ontwerpen;voltijd onderwijs;bachelor;359;290;349;309;500;418;528;446;528;472
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56955;B Industrieel Ontwerpen;voltijd onderwijs;propedeuse bachelor;352;211;321;174;126;47;52;11;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56956;B Luchtvaart- en Ruimtevaarttechniek;voltijd onderwijs;bachelor;681;74;626;82;915;126;1045;149;1182;183
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56956;B Luchtvaart- en Ruimtevaarttechniek;voltijd onderwijs;propedeuse bachelor;685;92;659;84;288;39;133;19;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56957;B Maritieme Techniek;voltijd onderwijs;bachelor;125;27;152;32;308;52;367;61;353;65
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56957;B Maritieme Techniek;voltijd onderwijs;propedeuse bachelor;175;30;195;31;109;19;58;9;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56959;B Technische Aardwetenschappen;voltijd onderwijs;bachelor;41;16;53;23;150;60;206;74;242;91
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56959;B Technische Aardwetenschappen;voltijd onderwijs;propedeuse bachelor;141;37;174;39;99;23;67;10;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56962;B Technische Natuurkunde;voltijd onderwijs;bachelor;241;33;267;51;501;85;578;106;682;143
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56962;B Technische Natuurkunde;voltijd onderwijs;propedeuse bachelor;264;35;302;33;103;16;34;6;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56964;B Technische Informatica;voltijd onderwijs;bachelor;144;7;169;8;389;30;519;40;704;62
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56964;B Technische Informatica;voltijd onderwijs;propedeuse bachelor;340;20;367;21;193;9;108;3;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56965;B Technische Wiskunde;voltijd onderwijs;bachelor;53;34;54;39;125;91;187;100;224;126
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56965;B Technische Wiskunde;voltijd onderwijs;propedeuse bachelor;75;42;110;58;22;9;11;1;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56966;B Werktuigbouwkunde;voltijd onderwijs;bachelor;605;50;698;81;1289;153;1595;207;1883;255
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56966;B Werktuigbouwkunde;voltijd onderwijs;propedeuse bachelor;972;86;1090;90;466;45;244;22;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56995;B Technische Bestuurskunde;voltijd onderwijs;bachelor;194;72;218;89;371;175;465;215;561;252
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);56995;B Technische Bestuurskunde;voltijd onderwijs;propedeuse bachelor;361;118;346;130;193;59;112;23;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);59308;B Molecular Science and Technology;voltijd onderwijs;bachelor;87;30;100;40;104;39;120;39;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);59308;B Molecular Science and Technology;voltijd onderwijs;propedeuse bachelor;94;30;92;23;87;24;82;33;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60178;M Offshore and Dredging Engineering;voltijd onderwijs;master;180;12;247;26;317;37;330;47;284;37
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60179;M Engineering and Policy Analysis;voltijd onderwijs;master;53;24;53;27;57;17;55;33;77;35
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60300;M Computer Science;voltijd onderwijs;master;199;19;217;27;236;33;281;46;324;60
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60331;M Embedded Systems;voltijd onderwijs;master;77;6;83;7;100;8;125;21;136;28
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60337;M Construction Management and Engineering;voltijd onderwijs;master;69;36;113;39;126;51;144;66;139;77
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60348;M Applied Mathematics;voltijd onderwijs;master;51;20;63;21;79;42;80;50;93;60
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60349;M Architecture, Urbanism and Building Sciences;voltijd onderwijs;master;824;559;865;628;845;654;895;703;828;721
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60351;M Computer Engineering;voltijd onderwijs;master;42;4;50;1;45;3;64;2;68;5
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60352;M Civil Engineering;voltijd onderwijs;master;590;155;638;188;633;228;704;273;823;309
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60353;M Electrical Engineering;voltijd onderwijs;master;174;29;207;51;262;54;304;72;302;79
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60354;M Integrated Product Design;voltijd onderwijs;master;248;94;279;99;260;116;260;137;249;122
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60355;M Design for Interaction;voltijd onderwijs;master;123;118;134;125;125;146;138;168;119;178
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60356;M Strategic Product Design;voltijd onderwijs;master;144;102;147;126;131;123;134;123;125;106
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60357;M Media and Knowledge Engineering;voltijd onderwijs;master;13;1;8;0;0;0;0;0;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60358;M Systems Engineering, Policy Analysis and Management;voltijd onderwijs;master;154;37;168;51;168;53;166;49;152;43
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60359;M Systems and Control;voltijd onderwijs;master;89;8;108;9;126;14;175;21;216;23
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60360;M Applied Earth Sciences;voltijd onderwijs;master;141;43;149;47;210;56;245;71;258;76
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60361;M Transport, Infrastructure and Logistics;voltijd onderwijs;master;73;37;82;59;105;77;102;81;116;97
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60415;M Industrial Ecology;voltijd onderwijs;master;3;4;0;4;1;1;1;1;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60436;M Applied Physics;voltijd onderwijs;master;147;31;161;32;195;39;226;39;240;28
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60437;M Chemical Engineering;voltijd onderwijs;master;71;24;92;34;106;42;130;63;150;74
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60439;M Mechanical Engineering;voltijd onderwijs;master;399;41;485;59;568;68;691;87;743;106
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60443;M Sustainable Energy Technology;voltijd onderwijs;master;216;55;206;52;184;55;203;49;221;52
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);60618;M Nanoscience;voltijd onderwijs;master;1;0;0;0;0;0;0;0;0;0
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);65011;M Nanobiology (joint degree);voltijd onderwijs;master;0;0;0;0;0;0;8;3;21;11
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);66226;M Biomedical Engineering;voltijd onderwijs;master;66;57;78;58;85;70;118;82;146;113
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);66286;M Life Science and Technology;voltijd onderwijs;master;47;37;49;41;60;55;66;65;57;79
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);66954;M Geomatics;voltijd onderwijs;master;11;8;19;11;26;15;30;17;33;24
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);66956;M Aerospace Engineering;voltijd onderwijs;master;748;61;883;84;1018;114;1160;148;1142;158
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);66957;M Marine Technology;voltijd onderwijs;master;87;11;87;17;91;20;130;27;156;28
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);66958;M Materials Science and Engineering;voltijd onderwijs;master;27;7;32;10;38;13;35;16;53;19
Zuid-Holland;0503;DELFT;reguliere inst.;21PF;Technische Universiteit Delft;techniek;n.v.t. (techniek);66995;M Management of Technology;voltijd onderwijs;master;121;38;129;44;143;49;151;60;156;53
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50035;B Culturele Antropologie en Ontwikkelingssociologie;voltijd onderwijs;bachelor;31;135;33;126;36;113;39;126;37;148
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);50035;B Culturele Antropologie en Ontwikkelingssociologie;voltijd onderwijs;propedeuse bachelor;26;49;25;74;21;80;20;67;27;82
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56469;B Criminologie;deeltijd onderwijs;bachelor;7;3;6;5;3;1;1;2;2;4
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56469;B Criminologie;deeltijd onderwijs;propedeuse bachelor;0;5;2;3;0;5;1;3;0;5
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56469;B Criminologie;voltijd onderwijs;bachelor;54;135;59;133;60;154;60;160;60;168
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56469;B Criminologie;voltijd onderwijs;propedeuse bachelor;43;134;60;130;56;141;41;142;32;171
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;deeltijd onderwijs;bachelor;15;46;8;45;7;25;9;18;4;17
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;deeltijd onderwijs;propedeuse bachelor;4;41;8;21;9;16;7;11;5;14
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;bachelor;179;618;200;690;220;733;223;771;194;743
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;propedeuse bachelor;206;544;202;559;184;537;165;500;162;459
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56606;B Politicologie;voltijd onderwijs;bachelor;96;87;147;117;182;171;209;182;201;192
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56606;B Politicologie;voltijd onderwijs;propedeuse bachelor;190;136;231;190;232;177;226;170;237;165
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56607;B Pedagogische Wetenschappen;deeltijd onderwijs;bachelor;1;15;2;13;2;5;1;1;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56607;B Pedagogische Wetenschappen;deeltijd onderwijs;propedeuse bachelor;0;4;0;1;0;0;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56607;B Pedagogische Wetenschappen;voltijd onderwijs;bachelor;16;384;11;331;14;340;13;341;15;329
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56607;B Pedagogische Wetenschappen;voltijd onderwijs;propedeuse bachelor;12;257;20;289;14;256;15;238;15;200
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56627;B Bestuurskunde;voltijd onderwijs;bachelor;138;148;216;194;229;195;247;181;207;184
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56627;B Bestuurskunde;voltijd onderwijs;propedeuse bachelor;182;111;233;132;206;130;162;113;202;131
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60020;M Public Administration;voltijd onderwijs;master;93;120;74;101;84;88;98;91;111;109
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60155;M Public Administration: Institutional Change and Reform (research);voltijd onderwijs;master;1;0;1;0;0;0;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60156;M Cultural Anthropology and Development Sociology;voltijd onderwijs;master;8;39;15;48;11;42;11;52;17;54
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60159;M Developmental Psychopathology in Education and Child Studies (research);voltijd onderwijs;master;1;28;0;41;1;47;1;34;0;33
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60160;M Political Science Research: Institutional Analysis (research);voltijd onderwijs;master;0;1;0;0;0;0;0;0;0;0
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60203;M Political Science;voltijd onderwijs;master;64;45;65;52;69;53;58;71;46;51
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60383;M Psychology (research);voltijd onderwijs;master;23;50;26;56;19;63;23;74;21;85
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60396;M Education and Child Studies;deeltijd onderwijs;master;3;24;4;19;2;16;0;20;1;20
Zuid-Holland;0546;LEIDEN;reguliere inst.;21PB;Universiteit Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60396;M Education and Child Studies;voltijd onderwijs;master;14;318;16;362;12;367;15;346;18;382
