province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,year,registered_male,registered_female,graduated_male,graduated_female
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,2013,0,0,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,2014,0,0,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,2015,0,0,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,2016,0,0,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2011,,,12,55
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2012,28,99,16,66
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2013,28,103,21,73
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2014,31,117,22,89
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2015,36,112,23,68
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),66826,M Communicatie- & Informatiewetenschappen,voltijd onderwijs,master,2016,27,116,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),67084,M Wijsbegeerte van een Bepaald Wetenschapsgebied,voltijd onderwijs,master,2011,,,5,3
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),67084,M Wijsbegeerte van een Bepaald Wetenschapsgebied,voltijd onderwijs,master,2012,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),67084,M Wijsbegeerte van een Bepaald Wetenschapsgebied,voltijd onderwijs,master,2013,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),67084,M Wijsbegeerte van een Bepaald Wetenschapsgebied,voltijd onderwijs,master,2014,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,taal en cultuur,n.v.t. (taal en cultuur),67084,M Wijsbegeerte van een Bepaald Wetenschapsgebied,voltijd onderwijs,master,2015,,,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6641,Rurale ontwikkelingsstudies,voltijd onderwijs,initiële opleiding,2011,,,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6641,Rurale ontwikkelingsstudies,voltijd onderwijs,initiële opleiding,2012,1,0,1,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6641,Rurale ontwikkelingsstudies,voltijd onderwijs,initiële opleiding,2013,0,0,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6641,Rurale ontwikkelingsstudies,voltijd onderwijs,initiële opleiding,2014,0,0,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6641,Rurale ontwikkelingsstudies,voltijd onderwijs,initiële opleiding,2015,0,0,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6641,Rurale ontwikkelingsstudies,voltijd onderwijs,initiële opleiding,2016,0,0,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6991,Moleculaire Wetenschappen,voltijd onderwijs,initiële opleiding,2011,,,1,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6991,Moleculaire Wetenschappen,voltijd onderwijs,initiële opleiding,2012,,,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6991,Moleculaire Wetenschappen,voltijd onderwijs,initiële opleiding,2013,,,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6991,Moleculaire Wetenschappen,voltijd onderwijs,initiële opleiding,2014,,,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),6991,Moleculaire Wetenschappen,voltijd onderwijs,initiële opleiding,2015,,,0,0
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50016,B Communicatiewetenschappen,voltijd onderwijs,bachelor,2011,,,2,5
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50016,B Communicatiewetenschappen,voltijd onderwijs,bachelor,2012,16,47,4,16
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50016,B Communicatiewetenschappen,voltijd onderwijs,bachelor,2013,18,47,6,10
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50016,B Communicatiewetenschappen,voltijd onderwijs,bachelor,2014,9,46,1,14
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50016,B Communicatiewetenschappen,voltijd onderwijs,bachelor,2015,12,48,3,12
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50016,B Communicatiewetenschappen,voltijd onderwijs,bachelor,2016,15,41,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50018,B Gezondheid en Maatschappij,voltijd onderwijs,bachelor,2011,,,2,19
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50018,B Gezondheid en Maatschappij,voltijd onderwijs,bachelor,2012,19,95,1,18
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50018,B Gezondheid en Maatschappij,voltijd onderwijs,bachelor,2013,23,141,4,22
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50018,B Gezondheid en Maatschappij,voltijd onderwijs,bachelor,2014,25,177,4,39
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50018,B Gezondheid en Maatschappij,voltijd onderwijs,bachelor,2015,32,202,7,48
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50018,B Gezondheid en Maatschappij,voltijd onderwijs,bachelor,2016,23,207,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50100,B Internationaal Land- en Waterbeheer,voltijd onderwijs,bachelor,2011,,,39,16
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50100,B Internationaal Land- en Waterbeheer,voltijd onderwijs,bachelor,2012,105,56,23,17
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50100,B Internationaal Land- en Waterbeheer,voltijd onderwijs,bachelor,2013,115,69,26,8
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50100,B Internationaal Land- en Waterbeheer,voltijd onderwijs,bachelor,2014,121,76,31,15
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50100,B Internationaal Land- en Waterbeheer,voltijd onderwijs,bachelor,2015,133,78,18,16
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50100,B Internationaal Land- en Waterbeheer,voltijd onderwijs,bachelor,2016,154,95,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50101,B Economie en Beleid,voltijd onderwijs,bachelor,2011,,,12,11
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50101,B Economie en Beleid,voltijd onderwijs,bachelor,2012,47,23,5,6
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50101,B Economie en Beleid,voltijd onderwijs,bachelor,2013,59,22,10,3
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50101,B Economie en Beleid,voltijd onderwijs,bachelor,2014,79,30,13,4
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50101,B Economie en Beleid,voltijd onderwijs,bachelor,2015,84,41,13,9
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),50101,B Economie en Beleid,voltijd onderwijs,bachelor,2016,101,46,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56219,B Bos- en Natuurbeheer,voltijd onderwijs,bachelor,2011,,,30,20
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56219,B Bos- en Natuurbeheer,voltijd onderwijs,bachelor,2012,134,69,27,15
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56219,B Bos- en Natuurbeheer,voltijd onderwijs,bachelor,2013,139,75,32,15
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56219,B Bos- en Natuurbeheer,voltijd onderwijs,bachelor,2014,124,97,32,18
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56219,B Bos- en Natuurbeheer,voltijd onderwijs,bachelor,2015,123,95,20,18
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56219,B Bos- en Natuurbeheer,voltijd onderwijs,bachelor,2016,130,107,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56283,B Milieuwetenschappen,voltijd onderwijs,bachelor,2011,,,11,7
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56283,B Milieuwetenschappen,voltijd onderwijs,bachelor,2012,55,39,19,12
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56283,B Milieuwetenschappen,voltijd onderwijs,bachelor,2013,59,35,12,13
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56283,B Milieuwetenschappen,voltijd onderwijs,bachelor,2014,60,41,9,10
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56283,B Milieuwetenschappen,voltijd onderwijs,bachelor,2015,63,46,14,8
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56283,B Milieuwetenschappen,voltijd onderwijs,bachelor,2016,69,69,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56831,B Agrotechnologie,voltijd onderwijs,bachelor,2011,,,20,2
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56831,B Agrotechnologie,voltijd onderwijs,bachelor,2012,83,9,20,3
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56831,B Agrotechnologie,voltijd onderwijs,bachelor,2013,101,9,14,3
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56831,B Agrotechnologie,voltijd onderwijs,bachelor,2014,118,10,31,2
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56831,B Agrotechnologie,voltijd onderwijs,bachelor,2015,106,12,14,3
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56831,B Agrotechnologie,voltijd onderwijs,bachelor,2016,124,13,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56835,B Plantenwetenschappen,voltijd onderwijs,bachelor,2011,,,20,8
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56835,B Plantenwetenschappen,voltijd onderwijs,bachelor,2012,72,40,9,11
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56835,B Plantenwetenschappen,voltijd onderwijs,bachelor,2013,78,41,15,16
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56835,B Plantenwetenschappen,voltijd onderwijs,bachelor,2014,97,49,17,10
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56835,B Plantenwetenschappen,voltijd onderwijs,bachelor,2015,105,72,15,8
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56835,B Plantenwetenschappen,voltijd onderwijs,bachelor,2016,113,91,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56836,B Bedrijfs- en Consumentenwetenschappen,voltijd onderwijs,bachelor,2011,,,26,29
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56836,B Bedrijfs- en Consumentenwetenschappen,voltijd onderwijs,bachelor,2012,117,144,20,24
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56836,B Bedrijfs- en Consumentenwetenschappen,voltijd onderwijs,bachelor,2013,171,193,18,24
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56836,B Bedrijfs- en Consumentenwetenschappen,voltijd onderwijs,bachelor,2014,215,240,30,47
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56836,B Bedrijfs- en Consumentenwetenschappen,voltijd onderwijs,bachelor,2015,252,271,23,67
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56836,B Bedrijfs- en Consumentenwetenschappen,voltijd onderwijs,bachelor,2016,306,291,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56837,B Internationale Ontwikkelingsstudies,voltijd onderwijs,bachelor,2011,,,21,64
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56837,B Internationale Ontwikkelingsstudies,voltijd onderwijs,bachelor,2012,84,223,18,55
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56837,B Internationale Ontwikkelingsstudies,voltijd onderwijs,bachelor,2013,89,224,12,59
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56837,B Internationale Ontwikkelingsstudies,voltijd onderwijs,bachelor,2014,87,228,17,44
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56837,B Internationale Ontwikkelingsstudies,voltijd onderwijs,bachelor,2015,84,227,20,50
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56837,B Internationale Ontwikkelingsstudies,voltijd onderwijs,bachelor,2016,75,236,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56841,B Biotechnologie,voltijd onderwijs,bachelor,2011,,,35,18
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56841,B Biotechnologie,voltijd onderwijs,bachelor,2012,134,51,25,13
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56841,B Biotechnologie,voltijd onderwijs,bachelor,2013,157,71,32,13
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56841,B Biotechnologie,voltijd onderwijs,bachelor,2014,176,71,31,14
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56841,B Biotechnologie,voltijd onderwijs,bachelor,2015,207,91,23,17
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56841,B Biotechnologie,voltijd onderwijs,bachelor,2016,259,109,,
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56848,B Landschapsarchitectuur en ruimtelijke planning,voltijd onderwijs,bachelor,2011,,,33,25
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56848,B Landschapsarchitectuur en ruimtelijke planning,voltijd onderwijs,bachelor,2012,116,91,20,16
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56848,B Landschapsarchitectuur en ruimtelijke planning,voltijd onderwijs,bachelor,2013,121,87,21,23
Gelderland,289,WAGENINGEN,reguliere inst.,21PI,Wageningen University,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),56848,B Landschapsarchitectuur en ruimtelijke planning,voltijd onderwijs,bachelor,2014,123,85,29,25
